order_id,order_date,user_id,user_name,city,membership,restaurant_id,restaurant_name,cuisine,restaurant_rating,total_amount
4990,12-03-2023,477,User_477,Pune,Gold,135,Amma Eatery Non-Veg,Indian,3.7,1159.87
4991,23-07-2023,2793,User_2793,Bangalore,Gold,89,Amma Eatery Punjabi,Indian,4.3,368.3
4992,10-09-2023,1649,User_1649,Chennai,Gold,45,Annapurna Restaurant Punjabi,Mexican,3.0,1196.03
4993,30-03-2023,2109,User_2109,Bangalore,Gold,459,Sai Delights Non-Veg,Italian,4.6,366.02
4994,14-01-2023,1643,User_1643,Chennai,Regular,73,Spice Mess Andhra,Mexican,3.1,1445.25
4995,30-10-2023,1071,User_1071,Hyderabad,Gold,478,New Tiffins Pure Veg,Chinese,3.1,774.87
4996,04-07-2023,2035,User_2035,Pune,Regular,139,Ruchi Cafe South Indian,Mexican,4.8,157.79
4997,23-02-2023,663,User_663,Hyderabad,Regular,15,Classic Cafe Multicuisine,Chinese,4.6,914.9
4998,16-05-2023,1274,User_1274,Chennai,Gold,54,Ruchi Tiffins Multicuisine,Italian,4.9,286.45
4999,29-09-2023,609,User_609,Bangalore,Gold,142,Ruchi Eatery Family Restaurant,Indian,4.6,344.93
5000,24-10-2023,1478,User_1478,Pune,Gold,294,Hotel Dhaba Multicuisine,Italian,3.1,943.66
5001,13-02-2023,2587,User_2587,Bangalore,Gold,343,Sai Cafe Andhra,Mexican,4.4,841.11
5002,08-07-2023,1728,User_1728,Bangalore,Gold,147,Amma Cafe South Indian,Italian,3.2,142.0
5003,27-07-2023,472,User_472,Hyderabad,Gold,80,Spice Mess Chinese,Italian,3.9,539.27
5004,05-06-2023,1516,User_1516,Pune,Gold,242,Classic Dhaba Punjabi,Mexican,4.0,1242.77
5005,12-01-2023,2581,User_2581,Pune,Gold,412,Darbar Cafe Pure Veg,Mexican,4.0,436.84
5006,29-12-2023,998,User_998,Bangalore,Regular,229,Ruchi Mess Family Restaurant,Italian,3.8,792.52
5007,05-06-2023,1607,User_1607,Bangalore,Regular,496,Swagath Eatery Multicuisine,Indian,3.1,994.01
5008,03-01-2023,1444,User_1444,Bangalore,Gold,345,Sai Tiffins Chinese,Chinese,4.3,1096.34
5009,23-06-2023,1489,User_1489,Bangalore,Regular,192,Darbar Restaurant Punjabi,Italian,4.3,671.07
5010,21-11-2023,735,User_735,Bangalore,Gold,81,Darbar Mess Chinese,Chinese,3.2,419.29
5011,09-02-2023,1988,User_1988,Chennai,Regular,411,Swagath Delights Family Restaurant,Indian,4.3,291.97
5012,09-08-2023,1363,User_1363,Bangalore,Gold,287,Amma Cafe South Indian,Chinese,4.7,578.1
5013,11-12-2023,584,User_584,Bangalore,Gold,285,Ruchi Eatery North Indian,Mexican,4.8,716.88
5014,29-10-2023,1878,User_1878,Bangalore,Regular,347,Amma Delights Chinese,Chinese,4.8,545.92
5015,06-02-2023,2369,User_2369,Chennai,Gold,18,Annapurna Kitchen Family Restaurant,Italian,4.5,534.75
5016,05-05-2023,2680,User_2680,Bangalore,Gold,429,Annapurna Biryani Pure Veg,Chinese,4.3,745.29
5017,25-09-2023,127,User_127,Chennai,Gold,70,Swagath Delights Punjabi,Chinese,4.7,763.0
5018,22-01-2023,958,User_958,Chennai,Gold,433,Sai Mess Multicuisine,Italian,3.2,977.52
5019,08-04-2023,11,User_11,Chennai,Gold,144,Darbar Biryani Andhra,Chinese,4.5,430.66
5020,30-10-2023,716,User_716,Pune,Gold,476,Royal Curry House Multicuisine,Mexican,3.4,1376.1
5021,19-07-2023,1522,User_1522,Chennai,Gold,194,New Dhaba Family Restaurant,Chinese,3.8,220.61
5022,31-05-2023,2265,User_2265,Pune,Gold,101,Sai Kitchen South Indian,Mexican,3.9,1141.38
5023,19-08-2023,2821,User_2821,Hyderabad,Gold,214,Amma Foods North Indian,Chinese,3.4,663.51
5024,06-11-2023,267,User_267,Hyderabad,Regular,191,Grand Mess North Indian,Indian,4.0,145.28
5025,29-10-2023,297,User_297,Bangalore,Regular,433,Sai Mess Multicuisine,Italian,3.2,769.38
5026,17-03-2023,209,User_209,Pune,Regular,133,Spice Foods Non-Veg,Italian,4.5,124.78
5027,13-09-2023,367,User_367,Bangalore,Gold,285,Ruchi Eatery North Indian,Mexican,4.8,1128.37
5028,11-12-2023,2917,User_2917,Bangalore,Gold,147,Amma Cafe South Indian,Italian,3.2,1317.23
5029,12-04-2023,1678,User_1678,Pune,Gold,365,Udupi Kitchen Multicuisine,Italian,3.6,1169.96
5030,04-11-2023,2589,User_2589,Bangalore,Gold,96,Annapurna Biryani Non-Veg,Mexican,4.4,240.9
5031,19-08-2023,2100,User_2100,Hyderabad,Regular,101,Sai Kitchen South Indian,Mexican,3.9,694.69
5032,05-09-2023,946,User_946,Hyderabad,Regular,402,Sai Restaurant Andhra,Mexican,3.3,262.46
5033,01-05-2023,2146,User_2146,Chennai,Gold,315,Swagath Curry House Chinese,Mexican,4.7,1266.27
5034,02-03-2023,997,User_997,Chennai,Gold,242,Classic Dhaba Punjabi,Mexican,4.0,568.78
5035,02-10-2023,2129,User_2129,Chennai,Gold,218,Sai Foods Pure Veg,Indian,4.1,230.69
5036,13-05-2023,1208,User_1208,Hyderabad,Regular,316,Darbar Tiffins Andhra,Chinese,4.8,1153.35
5037,11-06-2023,1713,User_1713,Pune,Gold,94,Taste of Eatery Andhra,Chinese,4.5,641.4
5038,10-12-2023,2415,User_2415,Pune,Regular,491,Classic Tiffins Chinese,Chinese,3.0,277.95
5039,07-01-2023,976,User_976,Bangalore,Regular,95,Classic Biryani North Indian,Indian,3.7,778.35
5040,08-12-2023,503,User_503,Bangalore,Gold,385,Ruchi Mess Multicuisine,Chinese,4.4,1400.95
5041,25-06-2023,2973,User_2973,Hyderabad,Gold,464,Ruchi Cafe Multicuisine,Italian,3.3,615.7
5042,14-12-2023,1835,User_1835,Bangalore,Regular,107,Spice Kitchen Punjabi,Mexican,4.0,281.88
5043,17-12-2023,1670,User_1670,Pune,Regular,375,Hotel Delights Multicuisine,Chinese,4.3,735.22
5044,22-12-2023,1433,User_1433,Hyderabad,Gold,38,Grand Tiffins Multicuisine,Italian,5.0,210.24
5045,29-07-2023,1544,User_1544,Pune,Gold,474,Annapurna Tiffins Pure Veg,Mexican,3.5,968.12
5046,03-08-2023,930,User_930,Bangalore,Regular,353,Sai Delights South Indian,Indian,4.8,1169.26
5047,14-03-2023,2595,User_2595,Bangalore,Regular,65,Grand Eatery Non-Veg,Mexican,3.2,923.46
5048,15-02-2023,1858,User_1858,Hyderabad,Regular,284,Ruchi Foods Multicuisine,Indian,4.7,356.12
5049,26-08-2023,1537,User_1537,Bangalore,Regular,415,Ruchi Dhaba Pure Veg,Indian,3.2,321.54
5050,04-11-2023,2028,User_2028,Bangalore,Regular,78,Sri Kitchen Chinese,Indian,3.5,742.85
5051,27-08-2023,2054,User_2054,Chennai,Regular,28,Swagath Delights Multicuisine,Chinese,3.6,490.67
5052,20-04-2023,1040,User_1040,Chennai,Regular,88,Ruchi Eatery North Indian,Indian,4.8,752.78
5053,18-07-2023,244,User_244,Pune,Regular,241,Hotel Biryani Andhra,Chinese,3.9,199.16
5054,07-02-2023,1396,User_1396,Pune,Gold,256,Sri Curry House Andhra,Italian,3.1,889.37
5055,14-07-2023,882,User_882,Pune,Gold,390,Grand Restaurant Pure Veg,Mexican,4.7,707.2
5056,05-01-2023,1769,User_1769,Hyderabad,Gold,453,Annapurna Foods Punjabi,Chinese,3.7,1169.12
5057,15-04-2023,889,User_889,Pune,Gold,248,Sri Kitchen Punjabi,Italian,3.0,1492.63
5058,28-12-2023,2520,User_2520,Hyderabad,Gold,462,Grand Curry House Family Restaurant,Italian,3.1,1171.44
5059,31-01-2023,429,User_429,Hyderabad,Gold,377,Amma Kitchen Pure Veg,Mexican,4.0,595.49
5060,14-02-2023,1132,User_1132,Pune,Regular,394,Grand Tiffins South Indian,Mexican,3.5,908.64
5061,23-03-2023,856,User_856,Pune,Regular,5,Udupi Foods South Indian,Chinese,4.8,1293.54
5062,06-12-2023,979,User_979,Hyderabad,Gold,207,Grand Cafe Andhra,Italian,3.3,741.86
5063,22-07-2023,535,User_535,Pune,Gold,80,Spice Mess Chinese,Italian,3.9,863.65
5064,12-04-2023,1170,User_1170,Chennai,Regular,279,Sri Tiffins Andhra,Italian,4.9,315.89
5065,28-11-2023,303,User_303,Pune,Regular,49,Amma Curry House Punjabi,Italian,4.0,1243.82
5066,26-08-2023,1379,User_1379,Chennai,Regular,466,Sai Cafe South Indian,Italian,4.9,1004.52
5067,26-07-2023,1985,User_1985,Chennai,Gold,323,Taste of Mess Chinese,Mexican,4.6,835.18
5068,20-09-2023,2454,User_2454,Chennai,Regular,378,New Mess North Indian,Italian,4.4,1044.02
5069,05-10-2023,2604,User_2604,Hyderabad,Gold,214,Amma Foods North Indian,Chinese,3.4,757.43
5070,21-08-2023,534,User_534,Bangalore,Gold,117,Darbar Eatery North Indian,Indian,3.9,1499.34
5071,01-05-2023,316,User_316,Pune,Gold,221,New Mess Non-Veg,Chinese,3.7,111.78
5072,09-07-2023,721,User_721,Chennai,Gold,317,Darbar Cafe Pure Veg,Mexican,3.5,1050.19
5073,07-08-2023,2641,User_2641,Chennai,Regular,487,Amma Eatery Chinese,Chinese,4.8,332.9
5074,23-11-2023,2004,User_2004,Hyderabad,Regular,290,Taste of Kitchen Chinese,Chinese,4.9,1032.21
5075,17-03-2023,824,User_824,Hyderabad,Regular,465,Sai Eatery North Indian,Italian,4.9,553.94
5076,20-07-2023,2588,User_2588,Hyderabad,Regular,187,Royal Kitchen North Indian,Chinese,3.8,663.12
5077,18-01-2023,2041,User_2041,Pune,Regular,133,Spice Foods Non-Veg,Italian,4.5,1105.83
5078,16-02-2023,1939,User_1939,Bangalore,Gold,433,Sai Mess Multicuisine,Italian,3.2,1175.47
5079,31-03-2023,2891,User_2891,Chennai,Gold,366,Swagath Mess Chinese,Indian,4.5,388.43
5080,25-02-2023,295,User_295,Pune,Regular,39,Ruchi Delights South Indian,Indian,4.8,1357.75
5081,04-09-2023,2971,User_2971,Hyderabad,Regular,117,Darbar Eatery North Indian,Indian,3.9,179.32
5082,11-06-2023,552,User_552,Hyderabad,Regular,412,Darbar Cafe Pure Veg,Mexican,4.0,1158.69
5083,21-09-2023,661,User_661,Bangalore,Regular,237,Grand Restaurant South Indian,Italian,4.5,434.24
5084,12-09-2023,1614,User_1614,Chennai,Regular,386,Sai Cafe Andhra,Italian,4.3,747.83
5085,18-05-2023,2800,User_2800,Chennai,Regular,432,Hotel Eatery Pure Veg,Mexican,5.0,237.48
5086,05-01-2023,2489,User_2489,Hyderabad,Regular,386,Sai Cafe Andhra,Italian,4.3,1444.96
5087,16-03-2023,2340,User_2340,Pune,Gold,154,Spice Biryani Multicuisine,Chinese,4.7,728.54
5088,29-03-2023,1386,User_1386,Hyderabad,Gold,136,Hotel Cafe South Indian,Indian,3.6,1239.03
5089,03-01-2023,2523,User_2523,Pune,Gold,329,Spice Tiffins Pure Veg,Chinese,3.3,1052.87
5090,16-08-2023,2287,User_2287,Bangalore,Gold,464,Ruchi Cafe Multicuisine,Italian,3.3,1029.91
5091,11-03-2023,1686,User_1686,Hyderabad,Gold,373,Sai Delights Chinese,Indian,3.6,831.83
5092,16-06-2023,636,User_636,Chennai,Regular,362,Grand Mess Multicuisine,Indian,4.1,1326.95
5093,05-06-2023,1439,User_1439,Pune,Regular,319,Darbar Eatery Family Restaurant,Indian,3.1,250.72
5094,13-11-2023,1264,User_1264,Chennai,Regular,74,Spice Dhaba Non-Veg,Chinese,4.3,1374.98
5095,14-09-2023,2086,User_2086,Pune,Regular,459,Sai Delights Non-Veg,Italian,4.6,808.07
5096,31-12-2023,2850,User_2850,Hyderabad,Gold,10,Darbar Restaurant Andhra,Chinese,3.4,1473.59
5097,13-10-2023,695,User_695,Pune,Gold,73,Spice Mess Andhra,Mexican,3.1,630.98
5098,13-09-2023,1027,User_1027,Chennai,Gold,438,Grand Biryani Pure Veg,Italian,3.2,786.41
5099,25-12-2023,1919,User_1919,Chennai,Gold,260,Udupi Restaurant Family Restaurant,Indian,4.0,333.08
5100,08-07-2023,1990,User_1990,Chennai,Regular,178,Sai Mess North Indian,Mexican,3.1,1054.11
5101,13-03-2023,1794,User_1794,Pune,Gold,250,Sai Foods Non-Veg,Mexican,3.4,527.39
5102,05-09-2023,564,User_564,Pune,Regular,436,Swagath Tiffins Punjabi,Mexican,4.6,492.7
5103,11-01-2023,2944,User_2944,Hyderabad,Gold,80,Spice Mess Chinese,Italian,3.9,449.09
5104,16-09-2023,2715,User_2715,Bangalore,Gold,63,Ruchi Foods South Indian,Italian,5.0,139.03
5105,03-01-2023,2327,User_2327,Bangalore,Regular,52,Udupi Curry House South Indian,Mexican,4.9,395.33
5106,21-02-2023,735,User_735,Bangalore,Gold,82,Udupi Kitchen Pure Veg,Chinese,3.3,1457.55
5107,28-12-2023,2085,User_2085,Bangalore,Regular,497,Hotel Delights South Indian,Mexican,4.4,1439.68
5108,03-09-2023,2615,User_2615,Bangalore,Regular,231,New Dhaba Punjabi,Indian,4.1,1264.15
5109,16-03-2023,586,User_586,Bangalore,Gold,203,New Kitchen Pure Veg,Chinese,3.8,632.21
5110,10-03-2023,387,User_387,Bangalore,Regular,333,Amma Mess Multicuisine,Chinese,3.1,990.96
5111,10-07-2023,2737,User_2737,Hyderabad,Regular,484,Taste of Biryani Punjabi,Mexican,4.2,814.82
5112,19-12-2023,2093,User_2093,Hyderabad,Regular,354,Darbar Kitchen Chinese,Indian,3.8,987.82
5113,23-04-2023,1889,User_1889,Pune,Regular,494,Hotel Restaurant North Indian,Mexican,4.3,959.28
5114,02-02-2023,1669,User_1669,Hyderabad,Regular,488,New Biryani North Indian,Chinese,4.1,722.98
5115,07-06-2023,2559,User_2559,Bangalore,Regular,276,Sri Kitchen Chinese,Italian,3.4,846.31
5116,05-07-2023,1728,User_1728,Bangalore,Gold,254,Ruchi Dhaba Chinese,Indian,4.7,1147.35
5117,10-05-2023,242,User_242,Chennai,Regular,429,Annapurna Biryani Pure Veg,Chinese,4.3,1472.24
5118,24-05-2023,743,User_743,Bangalore,Gold,384,Annapurna Biryani Andhra,Mexican,4.6,201.0
5119,28-11-2023,556,User_556,Chennai,Regular,495,Ruchi Curry House North Indian,Italian,4.5,838.03
5120,20-09-2023,1084,User_1084,Bangalore,Gold,396,Taste of Delights Non-Veg,Mexican,4.8,979.01
5121,29-09-2023,1299,User_1299,Bangalore,Regular,491,Classic Tiffins Chinese,Chinese,3.0,1119.22
5122,01-06-2023,1757,User_1757,Chennai,Gold,345,Sai Tiffins Chinese,Chinese,4.3,1017.42
5123,04-03-2023,2136,User_2136,Hyderabad,Regular,174,Amma Biryani North Indian,Mexican,3.1,909.49
5124,31-12-2023,2880,User_2880,Pune,Gold,455,Ruchi Dhaba Pure Veg,Chinese,3.8,664.9
5125,06-03-2023,650,User_650,Chennai,Gold,275,Classic Eatery South Indian,Italian,3.8,816.89
5126,20-11-2023,119,User_119,Pune,Regular,29,Spice Kitchen Pure Veg,Italian,3.0,1330.8
5127,11-02-2023,1186,User_1186,Hyderabad,Regular,324,Grand Delights Multicuisine,Mexican,4.5,177.7
5128,05-02-2023,1001,User_1001,Bangalore,Regular,65,Grand Eatery Non-Veg,Mexican,3.2,164.05
5129,20-10-2023,1168,User_1168,Hyderabad,Regular,11,Taste of Kitchen Family Restaurant,Chinese,4.9,745.38
5130,02-01-2023,2884,User_2884,Bangalore,Gold,314,New Eatery Punjabi,Indian,4.1,147.2
5131,06-12-2023,825,User_825,Chennai,Gold,443,Darbar Foods Andhra,Mexican,3.4,1228.54
5132,15-10-2023,1542,User_1542,Bangalore,Regular,7,Ruchi Biryani Punjabi,Italian,3.2,1290.39
5133,16-07-2023,2855,User_2855,Chennai,Gold,332,Classic Delights Family Restaurant,Chinese,4.8,1069.98
5134,12-05-2023,1933,User_1933,Hyderabad,Regular,290,Taste of Kitchen Chinese,Chinese,4.9,971.64
5135,10-09-2023,2898,User_2898,Hyderabad,Regular,113,Darbar Biryani Pure Veg,Chinese,5.0,132.57
5136,31-10-2023,471,User_471,Hyderabad,Gold,250,Sai Foods Non-Veg,Mexican,3.4,765.97
5137,18-06-2023,1796,User_1796,Chennai,Regular,204,Udupi Dhaba Non-Veg,Mexican,4.7,1285.85
5138,22-07-2023,2653,User_2653,Bangalore,Gold,275,Classic Eatery South Indian,Italian,3.8,1387.71
5139,29-01-2023,1960,User_1960,Chennai,Gold,444,Classic Cafe Family Restaurant,Chinese,4.7,137.86
5140,13-10-2023,2922,User_2922,Chennai,Gold,499,Annapurna Tiffins South Indian,Mexican,4.9,919.25
5141,29-12-2023,1854,User_1854,Chennai,Gold,379,New Dhaba South Indian,Mexican,4.1,1357.11
5142,14-06-2023,2140,User_2140,Hyderabad,Regular,103,Darbar Restaurant North Indian,Mexican,4.9,1158.78
5143,11-07-2023,1393,User_1393,Bangalore,Gold,13,Taste of Mess Punjabi,Indian,4.6,503.53
5144,10-10-2023,635,User_635,Pune,Regular,480,Ruchi Curry House South Indian,Chinese,4.0,1360.57
5145,21-03-2023,2653,User_2653,Bangalore,Gold,138,Classic Mess Punjabi,Indian,4.8,1417.78
5146,01-01-2024,87,User_87,Hyderabad,Regular,311,New Delights Family Restaurant,Italian,4.7,824.74
5147,07-10-2023,510,User_510,Chennai,Regular,346,Amma Dhaba Non-Veg,Indian,4.5,716.5
5148,23-02-2023,1553,User_1553,Pune,Regular,29,Spice Kitchen Pure Veg,Italian,3.0,640.36
5149,27-07-2023,1926,User_1926,Pune,Gold,163,Spice Delights Multicuisine,Italian,4.2,345.28
5150,05-04-2023,2766,User_2766,Bangalore,Gold,434,Amma Kitchen Punjabi,Italian,4.7,695.06
5151,20-05-2023,2822,User_2822,Bangalore,Regular,253,New Restaurant North Indian,Italian,4.6,1493.46
5152,20-02-2023,1718,User_1718,Pune,Regular,184,Annapurna Tiffins Punjabi,Mexican,3.5,836.72
5153,07-01-2023,789,User_789,Pune,Regular,480,Ruchi Curry House South Indian,Chinese,4.0,316.31
5154,16-01-2023,2767,User_2767,Hyderabad,Regular,365,Udupi Kitchen Multicuisine,Italian,3.6,684.34
5155,25-03-2023,251,User_251,Pune,Gold,389,Ruchi Mess Multicuisine,Italian,4.9,751.45
5156,25-12-2023,761,User_761,Pune,Regular,158,Hotel Biryani Pure Veg,Indian,4.5,759.17
5157,08-06-2023,234,User_234,Chennai,Regular,203,New Kitchen Pure Veg,Chinese,3.8,693.55
5158,08-07-2023,701,User_701,Hyderabad,Regular,294,Hotel Dhaba Multicuisine,Italian,3.1,1290.51
5159,17-03-2023,138,User_138,Hyderabad,Gold,60,Grand Restaurant North Indian,Mexican,3.6,525.19
5160,08-08-2023,2991,User_2991,Pune,Gold,344,Annapurna Kitchen North Indian,Indian,4.8,849.26
5161,26-09-2023,201,User_201,Chennai,Gold,98,Ruchi Dhaba Non-Veg,Indian,4.0,990.6
5162,01-04-2023,2697,User_2697,Bangalore,Gold,289,Sri Biryani Punjabi,Italian,4.8,1170.21
5163,26-08-2023,1638,User_1638,Chennai,Regular,422,Sai Curry House South Indian,Mexican,3.0,517.66
5164,04-06-2023,1211,User_1211,Chennai,Gold,478,New Tiffins Pure Veg,Chinese,3.1,1020.19
5165,20-08-2023,1805,User_1805,Bangalore,Regular,394,Grand Tiffins South Indian,Mexican,3.5,1394.17
5166,18-04-2023,588,User_588,Pune,Regular,1,Royal Kitchen Family Restaurant,Chinese,4.8,818.59
5167,04-02-2023,1094,User_1094,Bangalore,Regular,489,Swagath Foods Punjabi,Italian,3.0,965.34
5168,14-04-2023,1465,User_1465,Pune,Regular,100,Spice Delights Family Restaurant,Indian,3.3,165.69
5169,04-02-2023,2509,User_2509,Pune,Gold,266,Annapurna Delights Multicuisine,Italian,3.9,924.0
5170,04-12-2023,284,User_284,Chennai,Regular,55,Darbar Restaurant Multicuisine,Indian,3.5,1313.52
5171,22-12-2023,2058,User_2058,Hyderabad,Regular,90,Classic Biryani Pure Veg,Italian,4.8,589.82
5172,21-11-2023,780,User_780,Bangalore,Gold,166,Classic Cafe Andhra,Chinese,4.6,237.62
5173,22-06-2023,2886,User_2886,Bangalore,Regular,359,Sri Foods South Indian,Mexican,4.8,1332.87
5174,10-06-2023,1020,User_1020,Hyderabad,Regular,170,Spice Tiffins Family Restaurant,Mexican,4.4,1315.02
5175,13-12-2023,2405,User_2405,Bangalore,Regular,160,Hotel Tiffins Pure Veg,Chinese,4.2,1393.12
5176,13-03-2023,1449,User_1449,Pune,Gold,163,Spice Delights Multicuisine,Italian,4.2,512.55
5177,24-01-2023,786,User_786,Hyderabad,Gold,429,Annapurna Biryani Pure Veg,Chinese,4.3,1295.98
5178,25-01-2023,1795,User_1795,Chennai,Regular,178,Sai Mess North Indian,Mexican,3.1,919.31
5179,27-10-2023,1300,User_1300,Chennai,Regular,111,Ruchi Dhaba Chinese,Mexican,4.2,602.64
5180,03-11-2023,721,User_721,Chennai,Gold,171,Ruchi Mess Non-Veg,Mexican,3.6,237.2
5181,30-06-2023,1466,User_1466,Chennai,Gold,415,Ruchi Dhaba Pure Veg,Indian,3.2,647.2
5182,19-10-2023,2291,User_2291,Bangalore,Regular,73,Spice Mess Andhra,Mexican,3.1,127.49
5183,01-01-2023,2102,User_2102,Bangalore,Gold,205,Sri Mess North Indian,Italian,4.2,1120.75
5184,14-05-2023,2776,User_2776,Chennai,Gold,370,Swagath Cafe Multicuisine,Chinese,4.4,1391.45
5185,30-04-2023,1907,User_1907,Pune,Gold,195,Taste of Delights Multicuisine,Indian,3.4,946.59
5186,17-10-2023,2080,User_2080,Bangalore,Gold,455,Ruchi Dhaba Pure Veg,Chinese,3.8,1434.35
5187,15-08-2023,1759,User_1759,Chennai,Regular,464,Ruchi Cafe Multicuisine,Italian,3.3,294.67
5188,14-09-2023,277,User_277,Pune,Gold,44,Classic Dhaba Pure Veg,Indian,3.9,784.2
5189,26-10-2023,1155,User_1155,Hyderabad,Gold,75,New Cafe South Indian,Chinese,4.2,1276.46
5190,20-09-2023,2899,User_2899,Bangalore,Regular,456,Hotel Dhaba Chinese,Chinese,4.2,844.21
5191,06-11-2023,379,User_379,Chennai,Gold,262,Hotel Cafe Punjabi,Chinese,4.9,1420.81
5192,19-01-2023,1697,User_1697,Bangalore,Regular,316,Darbar Tiffins Andhra,Chinese,4.8,1403.38
5193,19-04-2023,1344,User_1344,Hyderabad,Gold,122,Amma Eatery Non-Veg,Indian,3.9,236.65
5194,16-01-2023,1974,User_1974,Pune,Gold,191,Grand Mess North Indian,Indian,4.0,1027.73
5195,03-04-2023,505,User_505,Hyderabad,Gold,93,Swagath Cafe Multicuisine,Chinese,4.9,431.54
5196,21-09-2023,2800,User_2800,Chennai,Regular,445,Udupi Restaurant Pure Veg,Indian,4.3,642.77
5197,02-04-2023,192,User_192,Chennai,Regular,393,Classic Dhaba Andhra,Italian,4.1,1010.38
5198,05-01-2023,74,User_74,Pune,Regular,229,Ruchi Mess Family Restaurant,Italian,3.8,1161.62
5199,07-08-2023,1480,User_1480,Pune,Gold,46,Udupi Delights Family Restaurant,Chinese,3.6,863.07
5200,20-11-2023,1825,User_1825,Hyderabad,Regular,47,Ruchi Cafe Punjabi,Indian,3.4,976.86
5201,03-04-2023,312,User_312,Hyderabad,Gold,258,Spice Curry House Chinese,Indian,3.0,373.51
5202,10-12-2023,1625,User_1625,Hyderabad,Regular,77,Sri Mess Punjabi,Mexican,4.4,622.6
5203,11-03-2023,1569,User_1569,Pune,Gold,277,Swagath Restaurant North Indian,Mexican,3.3,259.66
5204,26-01-2023,2017,User_2017,Chennai,Gold,50,Taste of Cafe Punjabi,Mexican,4.8,578.17
5205,29-08-2023,2805,User_2805,Bangalore,Regular,30,Spice Tiffins Non-Veg,Mexican,4.6,1355.16
5206,21-08-2023,1628,User_1628,Hyderabad,Gold,295,Sai Cafe South Indian,Chinese,3.1,125.91
5207,11-10-2023,918,User_918,Bangalore,Gold,338,Grand Kitchen Non-Veg,Mexican,4.5,1471.16
5208,03-12-2023,1533,User_1533,Chennai,Regular,342,Ruchi Cafe Chinese,Mexican,4.1,976.9
5209,12-11-2023,64,User_64,Pune,Regular,222,Grand Dhaba Chinese,Italian,4.9,1413.16
5210,08-09-2023,2137,User_2137,Pune,Gold,487,Amma Eatery Chinese,Chinese,4.8,807.17
5211,25-06-2023,551,User_551,Hyderabad,Regular,297,Grand Tiffins Andhra,Italian,4.8,676.87
5212,04-02-2023,2337,User_2337,Bangalore,Gold,54,Ruchi Tiffins Multicuisine,Italian,4.9,121.44
5213,05-08-2023,1227,User_1227,Hyderabad,Gold,451,Classic Curry House Andhra,Chinese,3.7,1060.22
5214,15-03-2023,505,User_505,Hyderabad,Gold,362,Grand Mess Multicuisine,Indian,4.1,730.08
5215,05-11-2023,2037,User_2037,Chennai,Gold,284,Ruchi Foods Multicuisine,Indian,4.7,284.39
5216,08-03-2023,2883,User_2883,Chennai,Regular,454,Taste of Dhaba South Indian,Italian,4.5,1470.85
5217,12-12-2023,2217,User_2217,Pune,Regular,488,New Biryani North Indian,Chinese,4.1,1276.77
5218,14-02-2023,2083,User_2083,Hyderabad,Regular,150,Sri Cafe Non-Veg,Indian,4.2,328.19
5219,18-08-2023,2734,User_2734,Bangalore,Regular,202,Swagath Foods Chinese,Indian,4.7,1483.35
5220,22-06-2023,769,User_769,Hyderabad,Regular,123,Grand Restaurant Non-Veg,Chinese,4.2,292.18
5221,08-02-2023,2856,User_2856,Hyderabad,Regular,441,Darbar Curry House Family Restaurant,Indian,3.4,357.57
5222,03-05-2023,1969,User_1969,Bangalore,Regular,14,Taste of Tiffins North Indian,Indian,3.8,330.33
5223,22-02-2023,1845,User_1845,Hyderabad,Regular,57,Spice Mess Punjabi,Mexican,4.4,1091.1
5224,09-08-2023,1650,User_1650,Bangalore,Gold,307,Annapurna Curry House North Indian,Mexican,3.8,1499.04
5225,08-03-2023,1947,User_1947,Bangalore,Regular,172,Darbar Eatery Family Restaurant,Italian,3.9,538.72
5226,05-08-2023,1121,User_1121,Chennai,Gold,154,Spice Biryani Multicuisine,Chinese,4.7,460.07
5227,15-01-2023,1875,User_1875,Chennai,Gold,455,Ruchi Dhaba Pure Veg,Chinese,3.8,799.64
5228,15-08-2023,173,User_173,Bangalore,Regular,87,Hotel Curry House Non-Veg,Mexican,3.8,859.08
5229,26-09-2023,2642,User_2642,Pune,Gold,309,Ruchi Curry House Multicuisine,Indian,4.5,382.83
5230,17-09-2023,1231,User_1231,Chennai,Gold,137,Swagath Delights Andhra,Indian,3.2,1313.52
5231,17-12-2023,1335,User_1335,Bangalore,Regular,38,Grand Tiffins Multicuisine,Italian,5.0,981.65
5232,07-10-2023,384,User_384,Pune,Gold,225,Darbar Tiffins Chinese,Italian,4.2,489.34
5233,11-05-2023,255,User_255,Chennai,Gold,245,Classic Biryani North Indian,Mexican,3.5,825.13
5234,10-01-2023,1022,User_1022,Bangalore,Regular,164,Udupi Mess Family Restaurant,Italian,3.5,773.56
5235,04-07-2023,1760,User_1760,Chennai,Regular,210,Annapurna Restaurant South Indian,Indian,4.7,369.95
5236,06-10-2023,2008,User_2008,Bangalore,Gold,417,Hotel Biryani North Indian,Mexican,3.0,994.64
5237,26-02-2023,2391,User_2391,Hyderabad,Regular,69,Classic Tiffins Punjabi,Chinese,4.9,1204.22
5238,22-03-2023,2023,User_2023,Bangalore,Regular,199,Sri Eatery Chinese,Italian,3.4,943.36
5239,23-03-2023,1611,User_1611,Pune,Regular,208,New Curry House South Indian,Mexican,4.7,545.61
5240,17-01-2023,2831,User_2831,Hyderabad,Regular,461,Sai Curry House Multicuisine,Italian,4.6,423.5
